label,temperature,N,P,K,ph,humidity
muskmelon,27.93114233,95,21,47,6.431970877,93.56161439
muskmelon,29.45771748,109,12,48,6.708743843,92.12534736
muskmelon,27.96872279,118,12,47,6.010739645,92.17444796
muskmelon,29.48882958,100,14,49,6.365956658,91.07574233
muskmelon,29.47156259,89,9,47,6.668382766,90.77069618
muskmelon,27.0767265,95,16,46,6.74669542,90.14362622
muskmelon,27.30008597,95,7,45,6.031665834,90.80015308
muskmelon,29.82729394,87,6,45,6.40077205,90.79007335
muskmelon,29.93061247,93,20,50,6.448792689,93.22980899
muskmelon,29.94349168,84,29,49,6.251420275,93.90741192
muskmelon,28.03306461,111,5,47,6.274452811,91.47355778
muskmelon,29.8843055,111,5,52,6.135996372,94.0371147
muskmelon,27.7058373,111,15,54,6.194090172,92.91185695
muskmelon,29.78714005,89,11,47,6.327822962,94.65343534
muskmelon,28.57819995,110,15,48,6.212567211,92.86597437
muskmelon,29.48069921,95,30,52,6.640470863,90.33698678
muskmelon,27.51492243,115,12,52,6.685553129,94.96218673
muskmelon,28.05457761,120,25,50,6.327210469,94.81637388
muskmelon,29.03167341,102,11,45,6.35544263,93.12603235
muskmelon,28.5854649,94,5,55,6.085682344,91.89216849
muskmelon,27.08808014,84,18,46,6.781050373,93.42402083
muskmelon,27.99611732,107,22,54,6.630301421,90.84660317
muskmelon,27.87317436,80,18,52,6.484799661,91.14849627
muskmelon,28.96586565,86,18,45,6.566759102,90.71832938
muskmelon,28.87726019,113,28,48,6.170520518,92.48839665
muskmelon,29.17052093,115,18,53,6.012480351,94.19790371
muskmelon,29.34033587,82,20,54,6.541150335,90.01506395
muskmelon,29.07265321,98,22,47,6.341400922,91.91533173
muskmelon,28.68275966,117,25,54,6.150686364,92.50969311
muskmelon,28.92705913,83,15,49,6.438008153,91.39356832
muskmelon,27.99901833,120,16,51,6.547041903,91.64193051
muskmelon,27.59350075,111,5,50,6.399891457,91.79742953
muskmelon,29.87331077,85,21,47,6.186770318,90.60932469
muskmelon,28.55852465,90,23,54,6.159020864,90.45773041
muskmelon,29.19378695,99,29,55,6.660954816,91.46241065
muskmelon,27.98780984,102,11,47,6.504906979,92.78226196
muskmelon,28.05380704,80,18,51,6.706053225,91.81758779
muskmelon,27.3506296,87,21,52,6.067665498,94.2911951
muskmelon,29.34081108,114,8,52,6.419083092,94.5513539
muskmelon,28.61475136,99,6,46,6.39637861,94.22253035
muskmelon,27.04863538,89,25,50,6.375923383,91.34685096
muskmelon,29.5275305,96,13,55,6.700337732,94.57459443
muskmelon,28.50416396,82,26,47,6.565312653,93.46806467
muskmelon,28.89578588,106,21,52,6.286515359,94.78993038
muskmelon,27.04927452,90,15,52,6.448061578,91.3821731
muskmelon,28.96017885,106,16,54,6.585872508,91.69532178
apple,22.75088787,24,128,196,5.521466996,90.69489172
apple,23.8494014,7,144,197,6.133220586,94.34814995
apple,22.60800988,14,128,205,6.226289556,94.58900601
apple,21.18667419,8,120,201,6.321152192,91.13435689
apple,23.41044706,20,129,201,5.587905967,91.69913296
apple,22.86006627,32,137,204,5.824151693,93.12859895
apple,22.48403042,27,139,205,5.772179946,93.40819246
apple,22.02775403,0,123,205,5.790993052,92.96129462
apple,21.91191314,22,144,196,6.499226821,91.68748063
apple,23.71059131,1,124,199,5.658473817,93.27392415
apple,21.37784654,30,122,197,5.573241391,92.72043743
apple,22.84852833,29,121,196,6.079497202,94.32130209
apple,23.1094265,13,126,204,6.383180271,92.79630809
apple,23.25230817,9,139,199,5.867420996,94.54128292
apple,23.67287749,0,133,200,5.708418722,90.4935574
apple,23.76881552,30,143,199,5.7983508,90.59810302
apple,23.34386401,36,140,198,6.28188384,91.47684705
apple,22.63946441,37,137,199,5.697945522,90.18451645
apple,22.45696744,33,121,203,5.605934087,94.76285385
apple,22.96388477,7,144,195,5.85648105,93.58065995
apple,21.07273439,35,128,205,6.041053829,93.56585985
apple,22.44075021,29,128,198,5.685062404,92.70785115
apple,22.71271308,2,143,196,5.669489065,90.45261746
apple,21.70416965,34,140,198,5.751707342,93.44006288
apple,22.43324518,29,144,204,5.800448951,92.48667725
apple,21.25941052,32,141,203,5.821347769,92.84416234
apple,22.9215706,13,144,197,6.28022267,94.89613443
apple,22.81212536,25,143,198,6.027314401,91.51861705
apple,21.12152071,9,137,200,5.636687393,90.6878768
apple,21.11478672,6,144,198,5.559363609,90.31528693
apple,23.59997268,37,126,196,5.596449493,90.97597665
apple,23.12652652,2,120,203,5.893492999,94.71203306
apple,22.98458907,11,143,197,5.875718516,93.3204487
apple,22.12659387,10,141,201,6.386021424,90.97818277
apple,22.53779727,24,142,202,5.710819862,91.48135786
apple,22.49095104,23,138,195,5.795985716,91.70292746
apple,22.35548159,18,125,204,6.046673619,94.47811755
apple,22.20700989,13,121,196,6.443382913,93.50574163
apple,22.44516988,26,122,202,5.617227184,94.73763514
apple,22.76643029,28,123,202,6.442289294,92.12438519
apple,22.19109412,26,121,201,6.162034371,90.02575116
apple,23.6119202,21,137,196,5.812781806,91.70293849
apple,23.86087054,21,135,198,5.765015126,94.92048112
apple,21.42177231,5,144,205,6.184922574,92.62665309
apple,22.36629253,2,123,205,5.739652177,90.78572467
apple,23.99686172,15,133,199,5.824778636,91.61001707
apple,21.80129837,31,130,198,5.554823557,92.73446667
apple,23.80436344,25,143,200,6.024248787,92.80441624
apple,23.71475278,16,143,204,5.631333387,91.53331177
apple,23.34467359,19,122,202,5.811975094,90.37981478
apple,22.31253665,10,125,196,5.730557448,90.03577124
apple,23.50201428,20,139,202,5.66999105,92.21083961
apple,23.46260321,28,123,198,5.682751473,91.45665004
apple,23.06204373,28,136,200,6.245858905,92.39544055
apple,22.47420512,2,131,199,6.017370134,91.22759742
apple,22.69780133,2,140,197,5.53456749,92.82223419
apple,23.66682067,27,138,201,5.952367662,93.90191078
apple,22.50050273,30,127,204,6.126436584,92.45878335
apple,23.83053666,32,145,203,6.406818518,90.84422164
apple,23.64142354,29,139,205,6.155939453,93.74461474
apple,21.41363812,26,126,195,5.878568981,92.99124545
apple,22.85267372,40,136,202,5.935336308,94.5764581
apple,22.98208095,6,124,200,5.971332179,93.84505029
apple,21.19909519,35,138,200,5.67130617,90.80819418
apple,23.87192332,17,136,196,5.882155988,90.49939035
apple,21.0365275,33,134,205,6.08551916,94.33919546
apple,22.61711614,16,143,197,5.90402645,93.51978375
apple,21.45278675,27,120,200,6.110218826,90.74531921
apple,22.81227579,29,145,205,6.212302608,92.12992101
apple,21.98141856,3,141,197,6.142803397,91.12719303
apple,22.52709326,15,123,204,6.365972688,92.54780429
apple,22.35628673,5,136,195,6.264202804,91.92360477
apple,21.19852186,10,136,204,6.276198595,92.15595143
apple,23.8812458,7,141,195,5.514253142,93.45067555
apple,22.78234161,2,129,201,5.682343744,94.36803516
apple,22.19055385,29,138,197,5.830892252,92.43764169
apple,22.91430043,30,137,200,5.603413172,90.70475565
apple,23.08950736,29,132,204,6.0967531,90.22507299
apple,21.72484506,14,139,197,6.056529526,92.83975602
apple,22.44307715,18,125,203,6.160267496,91.59234006
apple,21.1316077,33,143,204,5.814434775,91.95769858
apple,22.71750705,40,144,196,5.987262638,92.25479855
apple,23.75033085,9,143,197,5.570020684,92.88160462
apple,23.76121837,38,135,203,5.965551311,93.661643
apple,22.13450646,28,130,196,6.062356467,94.67695747
apple,21.17089176,35,142,203,5.895319002,90.23730166
apple,22.36238282,12,129,205,6.119432215,91.15761594
apple,22.77856513,1,135,203,5.624203283,92.70124029
apple,21.22503442,0,145,205,5.52078314,90.09877774
apple,23.15791104,31,121,201,5.731535258,90.34396882
apple,22.42776057,35,131,203,5.893490899,93.91722423
apple,23.64082979,29,140,195,5.560521058,90.95257927
apple,22.29423493,33,138,198,6.222390798,90.69033986
apple,23.35225078,14,140,197,6.071255131,90.90054697
apple,22.03911546,35,145,195,6.231950009,94.58075845
apple,23.80593812,40,120,197,5.889480679,92.48879468
apple,22.31944084,25,132,198,5.732757516,90.85174383
apple,22.14464104,31,137,196,6.400321212,93.82567435
apple,23.65167552,36,144,196,6.496934492,94.50528753
apple,22.16939473,10,140,197,6.229498836,90.27185592
orange,15.78144173,22,30,12,6.354006744,92.51077745
orange,26.03097313,37,6,13,7.511755068,91.50819306
orange,13.36050601,27,13,6,7.335158382,91.35608208
orange,18.87957654,7,16,9,7.813916603,92.04304496
orange,29.47741671,20,7,9,7.129136941,91.57802915
orange,28.06903173,26,27,10,6.079998496,92.91487288
orange,25.66901098,5,23,15,7.408939392,92.04670813
orange,29.77149434,0,18,14,7.207991261,92.00719952
orange,30.55472573,39,24,14,7.189259647,90.90343769
orange,23.96147583,13,23,6,7.365338111,90.26408017
orange,23.98289638,21,17,15,7.455991072,91.5473145
orange,25.26052689,33,12,8,6.822282114,90.31153735
orange,31.08368929,6,9,12,7.028746406,90.14362642
orange,14.78003032,19,7,10,6.118430299,91.22062116
orange,26.56608303,24,18,6,6.285312759,94.45239715
orange,24.85903405,9,11,8,6.559236744,94.39000473
orange,34.51465139,31,8,7,7.163245982,93.63812684
orange,24.12188673,22,17,5,6.945562889,90.72351622
orange,23.85340379,13,5,8,7.474710503,90.10522549
orange,24.60297538,16,8,9,7.601189843,91.28408653
orange,15.63211033,4,13,6,7.561143224,94.25966183
orange,19.33516809,0,25,14,6.361671475,91.97978938
orange,28.2620488,8,7,10,6.929216014,91.98317355
orange,22.67594476,4,23,5,7.477935216,93.36348717
orange,21.03200078,33,14,8,7.684420446,92.9641969
orange,33.23453301,30,7,15,7.825531916,91.06053924
orange,22.30318989,21,29,12,6.438668989,92.15987039
orange,11.50322938,11,14,5,6.946354724,94.8933184
orange,14.34320488,9,8,15,7.994465371,94.35734702
orange,33.1056981,5,18,14,7.434118807,93.48447453
orange,30.49183837,29,25,14,7.781988584,90.4582865
orange,30.25578031,33,12,15,6.052318465,92.03272799
orange,12.22816189,8,16,6,7.106650373,90.26457428
orange,10.01081312,15,14,8,6.22094286,90.22399223
orange,22.79196751,16,7,8,6.420457311,90.60901895
orange,20.18432263,0,12,7,6.969249676,90.65458473
orange,30.72119881,5,25,6,6.011302181,94.01331956
orange,24.35590861,6,8,11,6.600948788,92.39651663
orange,21.21306973,10,5,5,7.817846496,91.35349216
orange,10.78689755,1,17,6,6.8198271,91.38411917
orange,11.89925671,1,30,10,7.291405641,91.34663797
orange,22.56664172,0,23,15,7.598729065,93.37488907
orange,18.86883219,24,27,9,6.157135092,93.24688124
orange,17.34083741,36,11,13,7.1917274,93.04897191
orange,34.90665289,40,21,8,7.418761774,92.87820148
orange,24.53610067,40,22,6,6.488221135,91.90997228
orange,13.8377282,32,18,13,6.044167236,91.74780462
orange,22.3551049,9,10,10,6.010391864,93.52211892
orange,34.74004942,13,16,8,6.949838549,93.12316972
orange,11.54785707,15,9,11,7.907956251,94.14861001
orange,23.13338811,29,11,5,7.639788459,91.94670335
orange,29.98364695,1,15,9,7.53350946,94.55239717
orange,20.87947369,18,5,11,6.251586885,90.93756231
orange,17.24944623,14,22,9,6.543191814,91.13772765
orange,15.83388699,33,15,7,7.651225301,91.68293851
orange,23.01014302,4,6,7,6.708889665,91.11764246
orange,16.39624284,17,16,14,6.625538653,92.18151927
orange,24.45132792,12,20,10,6.528354932,93.10527686
orange,31.87859192,34,29,8,6.450640306,91.15248149
orange,31.34920143,39,28,10,7.181907673,91.48247612
orange,18.05142392,31,25,12,7.016482298,90.03969587
orange,30.84835031,12,6,8,6.388617138,92.86773675
orange,22.45616931,12,29,13,7.57125447,91.52781832
orange,13.70319166,26,11,11,7.609348255,90.95589386
orange,20.48954522,19,24,15,7.137136973,93.72485075
orange,13.20844373,39,21,9,6.354022554,94.02769434
orange,32.31944397,16,29,13,6.196907944,93.67804556
orange,20.68185224,36,29,13,7.829507245,90.91510525
orange,31.52675982,37,23,12,6.395258356,90.50621806
orange,25.35467646,39,9,15,7.992041984,91.81183218
orange,17.66545409,31,5,14,6.583411671,91.69865887
orange,12.59093977,18,12,8,6.206053072,91.81668769
orange,11.86631922,20,20,10,6.976997772,93.68394562
orange,11.03367937,5,8,5,6.562594972,92.22706805
orange,25.2990432,20,8,12,7.260416405,94.96419851
orange,32.23797837,25,21,11,6.460044778,90.15406807
orange,17.68408797,14,19,14,6.699164936,94.35815354
orange,10.2708877,37,18,12,7.401121811,90.19147747
orange,17.22034507,26,15,6,6.912033409,94.78797376
orange,19.667056,13,22,5,7.764040111,90.50096668
orange,10.35609594,32,25,9,7.796034006,93.75652041
orange,27.255435,19,7,9,6.969883483,91.71369387
orange,34.5917846,28,7,9,6.730757538,92.13229786
orange,32.39523995,24,30,11,6.601395755,94.51768464
orange,10.16431299,7,17,10,6.465913274,91.22320999
orange,21.49118657,18,23,8,6.41354791,93.43949693
orange,16.53460397,7,20,12,6.475275337,94.76759975
orange,31.8520694,20,23,11,6.407715561,90.12220323
orange,28.04799508,18,14,11,6.550814117,90.00621688
orange,31.75048899,34,11,10,7.36220835,94.59551226
orange,29.07412717,20,29,10,7.36549204,93.27189064
orange,19.14381903,37,24,13,7.8546243,90.71037456
orange,16.14820285,12,8,10,7.995848977,91.4448027
orange,34.05296914,34,10,14,6.725600855,92.05811721
orange,34.51423957,6,13,9,7.786725333,90.56151463
orange,32.71748548,27,30,5,7.656978112,90.54608254
orange,25.16296632,13,8,12,7.105904818,92.54736032
orange,27.68167318,6,7,7,7.199106204,94.47316879
orange,21.35093384,40,17,15,7.871063004,90.9492967
orange,11.69894639,31,26,9,7.566165721,93.25638873
papaya,35.21462816,61,68,50,6.793245417,91.49725058
papaya,42.39413392,58,46,45,6.576261427,90.79028064
papaya,38.4191628,45,47,55,6.751452932,91.14220381
papaya,35.33294932,39,65,53,6.560743093,92.11508608
papaya,42.92325255,31,68,45,6.938313356,90.07600528
papaya,33.83508569,70,68,45,6.991626158,92.85470152
papaya,33.20258348,68,62,50,6.977700268,92.76437927
papaya,23.48546973,34,65,47,6.833768535,93.71043692
papaya,29.33710543,38,68,54,6.739170045,90.81781439
papaya,40.21199348,69,64,47,6.993473247,94.50766912
papaya,42.13473976,58,51,47,6.757470637,91.70445386
papaya,32.86316618,59,47,53,6.850663232,91.4618874
papaya,29.80744318,44,64,54,6.74274935,91.38048469
papaya,31.56213762,56,57,48,6.506120752,93.0484859
papaya,36.32268069,69,60,54,6.98992719,93.06134398
papaya,37.13165026,56,58,49,6.69215564,94.60761797
papaya,38.4418717,49,55,53,6.544029776,93.63739039
papaya,32.66160599,38,51,52,6.927803911,90.78931681
papaya,27.92765919,54,65,47,6.721835879,91.55594211
papaya,39.01793345,57,57,51,6.99223441,91.48815629
papaya,32.51247398,39,52,53,6.704204398,94.65904123
papaya,38.72382798,58,67,45,6.702424548,91.72514851
papaya,43.30204933,61,64,52,6.641098708,92.83405443
papaya,27.58548913,34,62,55,6.585346229,90.72526502
papaya,40.78881819,31,48,45,6.563134737,92.90951393
papaya,23.19451074,47,46,52,6.502289473,91.40301608
papaya,32.68067385,32,68,52,6.800321319,92.61715632
papaya,34.28879307,36,59,46,6.721130543,93.61082872
papaya,39.30050027,61,51,51,6.574677594,94.16193416
papaya,39.73149053,70,54,46,6.919342407,91.12220596
papaya,39.23342464,44,56,49,6.519779583,91.25589286
papaya,27.34734861,34,68,51,6.687088098,94.17756725
papaya,40.76998685,50,59,47,6.747975732,92.09278584
papaya,26.26559543,39,70,52,6.65149129,90.79668055
papaya,28.12971499,34,61,49,6.502675132,93.3210737
papaya,34.2804607,44,60,55,6.825371185,90.55561637
papaya,33.7960155,31,62,52,6.99104104,93.00754254
papaya,31.53243779,65,62,51,6.511624841,90.87394933
papaya,42.30495821,44,57,53,6.93172108,90.51431779
papaya,24.63676897,50,47,48,6.712772333,90.61964344
papaya,28.28222883,43,50,48,6.63016515,91.37059792
papaya,24.48620746,60,46,53,6.761953186,92.98254537
papaya,42.84609252,70,68,55,6.691202286,94.63548176
papaya,43.67549305,59,62,52,6.608667684,93.10887229
papaya,42.07213781,60,58,51,6.840802254,92.92203105
papaya,33.46873719,42,60,47,6.834808348,92.12746225
papaya,31.7018373,35,66,47,6.953439161,91.66232213
papaya,41.41968393,34,65,48,6.665024508,90.03863107
papaya,42.54744013,36,54,46,6.662875839,94.94482086
papaya,28.91842453,39,64,52,6.678695788,94.63676767
papaya,43.08022702,37,52,47,6.54277684,93.90305729
papaya,29.20300896,33,47,46,6.839443833,93.96834049
papaya,41.04224355,34,48,48,6.805277038,91.37258067
papaya,25.62446619,49,54,50,6.762522087,93.18240298
papaya,35.32876402,40,65,49,6.678449318,91.06138506
papaya,24.42561272,68,52,49,6.577192175,92.27749066
papaya,31.18298415,50,46,52,6.734005648,90.21646909
papaya,31.88342554,65,63,50,6.524459342,91.3256535
papaya,42.93368602,40,49,47,6.501521192,91.1756748
papaya,23.11407669,42,53,48,6.758479569,94.31994776
papaya,24.87212063,49,55,51,6.676578778,93.90560147
papaya,43.36051537,59,62,49,6.941496806,93.35191636
papaya,26.83054058,63,58,47,6.864143752,90.75379971
papaya,30.42012134,70,65,52,6.583528529,93.12659793
papaya,28.64555584,63,50,52,6.751747609,93.22642604
papaya,32.50037548,40,64,47,6.893509446,93.47888842
papaya,43.03714283,63,58,50,6.720744449,94.6428898
papaya,30.10773379,45,58,49,6.827812549,90.34546355
papaya,23.69212243,66,69,47,6.912299695,93.61055571
papaya,35.67667332,54,67,52,6.586107335,93.30641944
papaya,27.71948962,69,67,52,6.827305908,94.43877142
papaya,35.26824831,67,68,49,6.821774589,92.38282957
papaya,23.16855863,45,57,47,6.656458831,90.78821158
papaya,33.08706051,56,50,52,6.770384816,92.25197542
papaya,37.4620912,70,50,53,6.933809743,90.44967809
papaya,38.73218907,44,47,45,6.579441304,94.73613484
papaya,32.57720726,50,60,47,6.92791761,92.74889453
papaya,38.38231475,52,51,53,6.985804083,93.10378595
papaya,42.93605359,35,68,45,6.612429546,90.09448142
papaya,25.65492304,68,69,52,6.813383387,92.74501561
papaya,37.58899717,32,55,52,6.9677596,91.99740365
papaya,29.60718808,32,55,51,6.57398033,93.15642801
papaya,25.34756111,48,62,47,6.803094965,93.02871078
papaya,25.9300384,39,69,53,6.964955435,93.02357765
papaya,32.76795887,49,61,45,6.764213299,94.57377401
papaya,29.02328049,48,57,54,6.617703178,90.20396783
papaya,40.00439101,69,66,49,6.52711001,90.17015833
papaya,33.32315744,53,55,55,6.709668804,91.25271223
papaya,31.22790131,38,61,52,6.620729882,94.94021378
papaya,26.68386496,57,64,55,6.583760499,92.9585411
papaya,24.70528368,51,57,55,6.676407337,90.14732171
papaya,38.2016825,56,65,45,6.751298936,93.97379963
papaya,36.56769731,54,66,52,6.867554147,93.79503425
papaya,26.05375792,58,55,47,6.742490027,93.69111672
papaya,31.29986342,68,70,54,6.986228647,92.76039164
papaya,40.10207731,42,59,55,6.979102243,94.35110201
papaya,38.58954491,43,64,47,6.825664782,91.58076549
papaya,41.31330062,35,67,49,6.617066674,91.1508798
papaya,37.03551903,56,59,55,6.551892638,91.79430166
papaya,23.0124018,39,64,53,6.598860305,91.07355541
coconut,26.7627493,18,30,29,6.420018717,92.86056895
coconut,25.61294367,37,23,28,5.740054567,94.3138837
coconut,28.130115,13,28,33,5.686972967,95.64807631
coconut,25.02887163,2,21,35,6.293662363,91.53720922
coconut,27.79797651,10,18,35,6.381975465,99.64573002
coconut,29.25902906,7,11,32,5.542169139,95.11294697
coconut,27.10134661,39,5,31,5.551963184,93.69979946
coconut,25.84726298,34,6,27,5.860740481,90.92669463
coconut,26.58580443,31,30,29,5.558807063,90.98617591
coconut,28.38503882,25,7,35,5.55771171,99.18843684
coconut,28.43647052,16,18,26,5.568365926,91.81320717
coconut,28.27298134,26,10,33,6.07071786,96.93649473
coconut,27.00648436,27,8,32,5.627860549,96.46168931
coconut,27.63551259,37,18,30,6.38488418,99.34854917
coconut,26.29644905,19,15,34,5.685889066,99.65809151
coconut,27.1326009,0,19,33,6.234458417,95.23797989
coconut,25.56567803,31,20,26,6.443168642,97.61361544
coconut,25.94951662,9,17,32,5.842317989,93.40548703
coconut,28.03380598,22,11,29,5.955742971,95.01630593
coconut,29.12859129,31,6,26,5.741367375,91.30924833
coconut,27.0828252,34,6,30,5.948342571,97.00155491
coconut,28.11321494,24,6,32,6.387067562,90.01734526
coconut,27.5136304,1,8,26,5.562911913,94.18955816
coconut,27.63834933,31,13,33,5.85971872,95.48763389
coconut,29.01256899,10,9,28,6.282955073,94.01014388
coconut,26.58413917,36,27,26,6.25449571,95.78923137
coconut,28.28905147,38,24,33,5.973853124,97.00396405
coconut,28.69164799,11,6,25,6.081568052,96.65248672
coconut,29.70931288,16,14,30,6.37466756,96.30484325
coconut,27.14865285,33,14,35,6.027707171,96.66355213
coconut,29.28725038,16,6,29,5.868285082,91.95614918
coconut,25.06871967,32,11,31,6.205931638,93.31410447
coconut,26.92449525,38,14,30,5.570745386,91.20106019
coconut,28.27804288,8,6,33,6.095261013,93.64761266
coconut,29.18032562,23,6,33,6.025789594,92.73041222
coconut,28.3575072,29,25,35,5.542873799,91.64509299
coconut,29.38072512,24,14,33,6.366219551,93.27565685
coconut,25.39241091,32,12,30,5.579845008,98.08951196
coconut,26.31270635,30,25,31,5.804965067,98.62048026
coconut,29.52501367,14,21,35,6.121005506,91.91185319
coconut,28.83214859,27,22,29,6.000248647,92.17170353
coconut,28.48444906,40,5,29,5.820978791,97.76865458
coconut,28.74013335,17,11,32,5.620733794,93.39676499
coconut,25.00872392,30,30,35,6.001936419,95.59224018
coconut,29.8690834,28,10,30,6.305740522,91.14723422
coconut,27.54273211,39,7,29,6.362544111,94.59086121
coconut,26.52166434,32,20,35,5.588655387,98.38227669
coconut,25.03512351,7,15,32,6.182232762,95.89739958
coconut,29.20394909,29,17,29,5.959493188,95.66997327
coconut,27.05826457,34,15,34,5.677282678,91.10510371
coconut,26.18552389,14,23,25,5.612122797,96.96637916
coconut,27.59376845,18,19,29,6.206077742,92.48519606
coconut,25.76011662,7,21,35,5.764812076,94.65830608
coconut,28.87862994,24,27,34,6.203376525,95.11320315
coconut,26.50908611,39,29,29,6.143662699,94.48414544
coconut,26.87037587,29,8,28,6.100429497,91.72546257
coconut,27.57283516,10,24,27,5.708409601,94.90485697
coconut,28.05912437,0,29,32,5.868255858,98.3670985
coconut,29.51611558,32,11,31,6.461225827,92.56492864
coconut,28.96318258,37,10,32,6.165084855,95.16333673
coconut,25.09897688,20,29,27,6.047044342,92.36099489
coconut,27.1872282,31,29,35,6.137102505,92.19906776
coconut,29.03065024,17,30,27,5.894027065,90.79093862
coconut,27.754298,1,12,30,5.56222383,95.94643831
coconut,27.31155708,6,13,29,5.832608028,99.96906006
coconut,28.84270971,15,28,32,6.218571874,99.64328526
coconut,26.61423461,27,24,29,6.142010637,96.97300803
coconut,29.70143197,3,23,30,6.078807239,95.65754365
coconut,25.54759871,8,26,26,5.702484758,91.64194826
coconut,26.37978453,20,28,26,5.547594847,91.49882979
coconut,27.45907759,26,18,27,5.836075368,92.90736493
coconut,27.02269204,1,6,35,6.231662767,95.71935435
coconut,28.98545306,27,30,31,5.718120393,90.73966792
coconut,26.1055118,23,7,34,5.852038202,91.52421214
coconut,25.0707247,0,26,31,5.547933273,95.02156793
coconut,25.54963273,38,6,25,6.156259104,96.92786777
coconut,28.56973521,25,12,26,6.436314406,95.67906668
coconut,26.07010807,40,5,32,5.981169595,96.7036223
coconut,25.51791333,0,19,31,6.271952833,94.38420565
coconut,25.9490364,26,9,32,6.470465614,94.73860514
coconut,28.2974764,35,30,34,6.141502001,95.41122824
coconut,29.56549169,19,30,30,5.826381164,91.40896307
coconut,29.69952329,31,13,33,6.342463714,95.21224392
coconut,26.14162144,17,29,26,6.071897347,93.28415295
coconut,26.00175125,2,30,30,6.331051715,94.79998418
coconut,27.15116142,30,13,25,6.413184638,91.48889469
coconut,28.97318719,8,15,33,5.50158009,98.09861043
coconut,26.13958446,18,12,35,6.338720873,96.38580769
coconut,25.51618488,8,28,30,6.015672239,94.33465411
coconut,27.55821802,40,22,29,5.735364307,99.98187601
coconut,27.81132822,27,10,33,6.465906333,97.48410555
coconut,25.60033702,21,20,31,5.855457599,99.7240104
coconut,26.91641934,3,9,35,6.318552973,99.84671638
coconut,29.1797902,22,16,27,6.006784979,90.27214288
coconut,26.44600063,27,8,30,6.008386283,98.29937782
coconut,28.43572863,22,8,33,5.665785202,95.8840407
coconut,28.94099669,28,27,32,5.764615485,93.00109012
coconut,26.45488737,23,21,26,5.901495544,93.45042636
coconut,25.79490531,37,5,34,5.779032666,93.84150618
coconut,26.93141945,19,26,29,5.67154928,98.80313612
cotton,24.40228894,133,47,24,7.231324765,79.19732001
cotton,23.09595631,136,36,20,6.925412377,84.86275707
cotton,23.9656349,104,47,18,7.633437412,76.97696717
cotton,24.88738107,133,47,23,6.827354668,75.62137159
cotton,25.36243778,126,38,23,6.176716425,83.63276077
cotton,24.69457084,126,50,19,6.628722836,81.7358876
cotton,25.0017188,113,41,20,7.256877571,80.53965818
cotton,22.45942937,121,45,22,6.443785385,81.30681027
cotton,23.60564038,121,47,16,7.723240151,79.29573149
cotton,24.58453146,129,60,22,5.947448589,79.12404171
cotton,23.0865933,107,45,25,7.227745516,83.55546146
cotton,23.5000992,122,59,18,6.219469084,83.63488952
cotton,24.1472953,140,38,15,6.021439523,75.88298598
cotton,24.69315538,102,49,21,6.253343655,84.84422454
cotton,24.484692,111,40,25,6.187455799,84.44932014
cotton,24.49112609,131,35,18,7.057693366,82.24415809
cotton,23.47986888,135,43,16,6.720449769,81.73049149
cotton,24.18586246,100,46,18,6.431689506,76.04203958
cotton,25.00755095,123,39,24,7.453106264,78.17952126
cotton,25.99237426,117,56,15,7.368258226,77.0543546
cotton,23.66457347,121,36,24,7.352401887,81.69105088
cotton,25.66891439,101,58,18,6.652143699,81.38103349
cotton,22.04612876,107,42,24,6.144631795,84.62978302
cotton,22.4204752,100,41,22,7.318802162,84.55794703
cotton,25.03149561,125,39,21,7.954629324,82.21276599
cotton,23.53371386,105,60,23,6.207652157,77.21705554
cotton,22.77076388,102,46,19,6.631005298,82.5993307
cotton,25.49848236,131,49,22,7.306918817,79.9751579
cotton,25.248679,139,35,15,5.898293044,83.4630147
cotton,22.78249615,108,36,19,7.238566893,77.51235009
cotton,23.37044424,118,45,23,7.977651226,77.43198948
cotton,24.86560781,107,51,22,5.983075895,78.22080815
cotton,24.14386157,125,60,17,6.785723961,84.51591287
cotton,25.03300222,113,37,20,7.393441155,79.04368718
cotton,23.65724079,131,52,16,6.486068274,84.47601498
cotton,25.54359718,115,48,16,7.175934962,84.09229796
cotton,22.00085141,113,38,25,7.388265888,79.47270984
cotton,23.64328417,111,41,18,6.10539819,78.1258666
cotton,23.96436009,111,53,19,6.419536555,78.02763149
cotton,24.65425757,122,48,16,6.307585854,75.6350708
cotton,24.3017998,108,46,17,6.93221485,84.87668973
cotton,24.29144926,132,41,22,7.810865753,81.02453404
cotton,24.29470232,103,42,17,6.527541661,84.61527627
cotton,25.72180042,133,50,25,7.569454601,81.19666206
cotton,24.87663664,127,37,18,7.041065585,76.30050373
cotton,22.60612115,110,39,25,7.208795456,77.34264002
cotton,23.86814008,131,38,19,6.814341946,75.68339729
cotton,23.41022496,108,38,24,7.442217061,76.43836957
cotton,24.96440768,122,40,17,6.854558957,81.31677618
cotton,25.16820129,111,50,15,7.884550475,80.30351815
cotton,22.72767171,140,40,17,6.006085786,77.07598065
cotton,22.45145981,100,40,20,7.432043735,76.25674874
cotton,23.04920461,123,50,16,6.498052108,75.53835214
cotton,25.29250148,107,36,21,6.205263534,75.66653335
cotton,22.95604064,118,50,19,6.360812227,82.33733678
cotton,22.80213132,103,51,20,7.046607434,84.14668447
cotton,23.54234715,133,57,19,7.947011366,75.98203329
